ID,Quotation Name,Document,Quotation Content,Comment,Codes,Reference,Density,Modified by
17:59,I don’t think we should be trying to cache 2I CFs.,CASSANDRA-3143,"I don’t think we should be trying to cache 2I CFs.
",,"Architectural solution benefits and drawbacks
Assumptions",7:1901 - 7:1952,2,arjan
17:194,xedin,CASSANDRA-3143,xedin,,Comment,7:1957 - 7:1961,1,arjan
17:60,RowCacheKey to use cfId instead of keyspace/cf pair (added to updated…,CASSANDRA-3143,"RowCacheKey to use cfId instead of keyspace/cf pair (added to updated 0006 patch).
",,Existing system architecture description,7:1964 - 7:2047,1,arjan
17:61,Would you mind rebasing ?,CASSANDRA-3143,"Would you mind rebasing ?
",,,7:2063 - 7:2089,1,arjan
17:62,rebased with the lastest trunk (last commit 58518301472fc99b01cfd4bcf9…,CASSANDRA-3143,rebased with the lastest trunk (last commit 58518301472fc99b01cfd4bcf90bf81b5f0694ee),,,7:2101 - 7:2185,1,arjan
17:195,slebresne,CASSANDRA-3143,slebresne,,Comment,7:2192 - 7:2200,1,arjan
17:63,I’m not a fan of that idea. We just cannot release this without a way…,CASSANDRA-3143,"I’m not a fan of that idea. We just cannot release this without a way to deactivate the  row cache as this would make the row cache unusable for most users. IMHO, that’s a good  defnition of something that should not be moved to a separate task.
",,Architectural solution benefits and drawbacks,8:239 - 8:485,1,arjan
17:64,"I don’t understand how ""relying on cache LRU policy"" has anything to d…",CASSANDRA-3143,"I don’t understand how ""relying on cache LRU policy"" has anything to do with that. The  initial motivation for that option is that people don’t want to reload the full extend of the  row cache on restart because it takes forever, but they don’t want to start with cold caches  either. I don’t see how making the cache global changes anything on that. I agree that the  number of row cache key to save should now be a global option, but I disagree that it should  be removed.
",,Architectural solution benefits and drawbacks,8:640 - 8:1115,1,arjan
17:65,The code around CFS.prepareRowForCaching is weird. First the comment s…,CASSANDRA-3143,The code around CFS.prepareRowForCaching is weird. First the comment seems to sug-  gest that prepareRowForCaching is used exclusively from CacheService while it’s use below  in cacheRow. ,,,8:1130 - 8:1317,1,arjan
17:66,It also adds a copy of the columns which I don’t think is necessary si…,CASSANDRA-3143,It also adds a copy of the columns which I don’t think is necessary since  we already copy in MappedFileDataInput. ,,"Assumptions
Run-time quality issues",8:1318 - 8:1432,2,arjan
17:67,Overall I’m not sure prepareRowForCaching is  useful,CASSANDRA-3143,Overall I’m not sure prepareRowForCaching is  useful ,,"Assumptions
Technical debt",8:1433 - 8:1485,2,arjan
17:68,CacheService.readSavedRowCache could use cacheRow directly,CASSANDRA-3143,CacheService.readSavedRowCache could use cacheRow directly,,Architectural component behavior and structure,8:1490 - 8:1547,1,arjan
17:69,I don’t think CacheService.reloadKeyCache works correctly. It only pop…,CASSANDRA-3143," I don’t think CacheService.reloadKeyCache works correctly. It only populate the cache  with fake values that won’t get updated unless you reload the sstables, which has no reason  to happen. ",,"Assumptions
Run-time quality issues",8:1551 - 8:1742,2,arjan
17:70,"I’m fne removing the key cache reloading altogether, but as an alterna…",CASSANDRA-3143,"I’m fne removing the key cache reloading altogether, but as an alternative, why  not save the value of the key cache too?",,"Architectural design configuration
Assumptions",8:1743 - 8:1863,2,arjan
17:71,"The thing is, I’m not very comfortable with the  current ’two phase’ k…",CASSANDRA-3143,"The thing is, I’m not very comfortable with the  current ’two phase’ key cache loading: if we ever have a bug in the SSTReader.load method,  the actual pre-loading with -1 values will be harmful, which seems unnecessarily fragile.
",,Run-time quality issues,8:1865 - 8:2096,1,arjan
17:72,Saving the values on disk would avoid that.,CASSANDRA-3143,Saving the values on disk would avoid that.,,"Architectural design configuration
Architectural solution benefits and drawbacks",8:2097 - 8:2139,2,arjan
17:73,"Talking of the key cache save, the format used by the patch is really…",CASSANDRA-3143,"Talking of the key cache save, the format used by the patch is really really not compact.
For each key we save the full path to the sstable, which can easily be > 50 bytes. ",,Run-time quality issues,8:2144 - 8:2317,1,arjan
17:74,Maybe  we could associate an int to each descriptor during the save an…,CASSANDRA-3143,Maybe  we could associate an int to each descriptor during the save and save the association of  descriptor -> id separately. * Still worth allowing to chose how may keys to save,,Architectural component behavior and structure,8:2318 - 8:2495,1,arjan
17:75,"The cache sizings don’t take the keys into account. For the row cache,…",CASSANDRA-3143,"The cache sizings don’t take the keys into account. For the row cache, one could make the  argument that the overhead of the keys is negligible compared to the values. For the key  cache however, the key are bigger than the values.
",,Run-time quality issues,8:2500 - 8:2732,1,arjan
17:76,The patch mistakenly remove the help for ’nodetool upgradesstables’ (i…,CASSANDRA-3143,The patch mistakenly remove the help for ’nodetool upgradesstables’ (in NodeCmd.java),,,8:2735 - 8:2819,1,arjan
17:77,Would be worth adding a global cache log line in StatusLogger.,CASSANDRA-3143,"Would be worth adding a global cache log line in StatusLogger.
",,,8:2824 - 8:2887,1,arjan
17:78,Patch wrongly reintroduces memtable_operations and memtable_throughput…,CASSANDRA-3143,"Patch wrongly reintroduces memtable_operations and memtable_throughput to CliHelp.
",,,8:2890 - 8:2973,1,arjan
17:79,"The default row cache provider since 1.0 is the serializing one, this…",CASSANDRA-3143,"The default row cache provider since 1.0 is the serializing one, this patch sets the Concur-  rentLinkedHashCacheProvider instead.
",,Run-time quality issues,8:2976 - 8:3107,1,arjan
17:80,"In CFS, it’s probably faster/simpler to use metadata.cfId rather than…",CASSANDRA-3143,"In CFS, it’s probably faster/simpler to use metadata.cfId rather than Schema.instance.getId(table.name,  this.columnFamily)",,"Architectural component behavior and structure
Architectural solution benefits and drawbacks
Architectural tactics
Assumptions",8:3133 - 8:3255,4,arjan
17:81,"In CacheService, calling scheduleSaving with -1 as second argument wou…",CASSANDRA-3143,"In CacheService, calling scheduleSaving with -1 as second argument would be slightly faster  than using Integer.MAX_VALUE.
",,"Architectural component behavior and structure
Architectural tactics",8:3260 - 8:3382,2,arjan
17:82,"In SSTableReader.cacheKey, the assert {{key.key == null}} is useless i…",CASSANDRA-3143,"In SSTableReader.cacheKey, the assert {{key.key == null}} is useless in trunk (DK with  key == null can’t be constructed).
",,,9:3 - 9:126,1,arjan
17:83,"In AutosavingCache, I think we could declare AutoSavingCache<K extends…",CASSANDRA-3143,"In AutosavingCache, I think we could declare AutoSavingCache<K extends CacheKey,  V> and get rid of the translateKey() method",,"Architectural component behavior and structure
Architectural solution benefits and drawbacks
Assumptions",9:367 - 9:491,3,arjan
17:196,xedin,CASSANDRA-3143,xedin,,Comment,9:498 - 9:502,1,arjan
17:84,Couldn’t we do that the same way we did with compression options? I’m…,CASSANDRA-3143,"Couldn’t we do that the same way we did with compression options? I’m happy to make it  a sub-task, I just want the main code to be settled before starting with that.
",,,9:758 - 9:924,1,arjan
17:85,Is that going to have the same use case as it did per-CF? Meaning we w…,CASSANDRA-3143,"Is that going to have the same use case as it did per-CF? Meaning we would be saving  a top of the cache and it doesn’t guarantee that system doesn’t start almost cold...
",,Architectural solution benefits and drawbacks,9:988 - 9:1159,1,arjan
17:86,Do you think that it worse the efort of maintaining (also persisting)…,CASSANDRA-3143,"Do you think that it worse the efort of maintaining (also persisting) such descriptor ->  id relationship exclusively for key cache? Meaning it’s already very compact cache e.g. even  with descriptor > 50 bytes we would need ~20 mb to store 200000 keys...
",,Trade-offs,9:1532 - 9:1787,1,arjan
17:87,"We do that because CLHM only allows to measure values, to do something…",CASSANDRA-3143,"We do that because CLHM only allows to measure values, to do something about it we  would need to re-write Weighter interface and change core semantics of CLHM...
",,Architectural solution benefits and drawbacks,9:2026 - 9:2189,1,arjan
17:197,xedin,CASSANDRA-3143,xedin,,Comment,9:2194 - 9:2198,1,arjan
17:88,"Agreed, I just thought that it’s valuable to have that key cache reloa…",CASSANDRA-3143,"Agreed, I just thought that it’s valuable to have that key cache reload around, I’m go-  ing to remove it.",,Architectural solution benefits and drawbacks,9:2797 - 9:2902,1,arjan
17:89,But - save values to avoid ’two phrase’ key cache loading - would requ…,CASSANDRA-3143,"But - save values to avoid ’two phrase’ key cache loading - would require to  use a common interface for values in key/row caches with serialize/deserialize functionality  which is not suitable e.g. for ColumnFamily that we store in row cache... That is why we  still rely on SSTableReader.load I think, saving values would limit fexibility of the cache  interface...",,Architectural solution benefits and drawbacks,9:2904 - 9:3270,1,arjan
17:90,"I think, saving values would limit fexibility of the cache  interface.…",CASSANDRA-3143,"I think, saving values would limit fexibility of the cache  interface...
",,Assumptions,9:3199 - 9:3272,1,arjan
17:91,This would mean that we will be caching even secondary index CFs which…,CASSANDRA-3143,"This would mean that we will be caching even secondary index CFs which is, as was said, is  not desired.
",,Architectural solution benefits and drawbacks,10:21 - 10:126,1,arjan
17:92,This could have even worse performance because it will change semantic…,CASSANDRA-3143,"This could have even worse performance because it will change semantics and call hotKeySet  method on the ICache, for CLHM this is _not_ O(1) operation as doc for ""descendingKey-  SetWithLimit(int limit);"" says.
",,Architectural solution benefits and drawbacks,10:255 - 10:467,1,arjan
17:93,I think it does because it also helps to reclaim some memory when syst…,CASSANDRA-3143,"I think it does because it also helps to reclaim some memory when system is starving.
",,"Architectural tactics
Assumptions",10:553 - 10:639,2,arjan
17:198,slebresne,CASSANDRA-3143,slebresne,,Comment,10:644 - 10:652,1,arjan
17:94,ok,CASSANDRA-3143,ok,,,10:827 - 10:828,1,arjan
17:95,"Yes, it should really do exactly the same thing that the old option, e…",CASSANDRA-3143,"Yes, it should really do exactly the same thing that the old option, except being global.
",,Architectural design configuration,10:1007 - 10:1097,1,arjan
17:96,The thing is that 200000 keys is not necessary huge (especially given…,CASSANDRA-3143,"The thing is that 200000 keys is not necessary huge (especially given you can have more  key cache entry than the total number of your keys since there is an entry per-sstable).
And 50 bytes for each flename is also not even a worst case at all, especially when we have  CASSANDRA-2749. And with say 1M keys, if each flename is 100 bytes, add the actual  keys to that, we’re talking > 100MB. Without being huge, it’s a noticeable wast of I/O when  the cache could easily be 10 times smaller. And if we add the values it will be worth.
There is also the fact that I would be ashamed to have to explain to user that we save  those full path to sstable with each entry when they complain that the key cache on disk is  more than 10 times bigger that max size they confgured in the yaml fle.
",,Architectural solution benefits and drawbacks,10:1373 - 10:2163,1,arjan
