ID,Quotation Name,Document,Quotation Content,Comment,Codes,Reference,Density,Modified by
58:12,This would be really nice to include in 3.11,CASSANDRA-12924,This would be really nice to include in 3.11,,Architectural solution benefits and drawbacks,5:605 - 5:648,1,arjan
58:13,metrics-core update is required.,CASSANDRA-12924,"metrics-core update is required.
",,Technology solution,5:651 - 5:684,1,arjan
58:27,jjirsa,CASSANDRA-12924,jjirsa,,Comment,5:761 - 5:766,1,arjan
58:14,"3.11.0 already went to vote; unless a member of the PMC objects, it’s…",CASSANDRA-12924,"3.11.0 already went to vote; unless a member of the PMC objects, it’s unlikely we’ll  be able to include it. However, it should be easy enough to fx after the fact - just drop in  the new jar at runtime, yes?
",,"Architectural design configuration
Assumptions",5:769 - 5:978,2,arjan
58:26,mck,CASSANDRA-12924,mck,,Comment,5:1019 - 5:1021,1,arjan
58:15,It makes sense to back-port it to 3.11,CASSANDRA-12924,It makes sense to back-port it to 3.11,,Technology solution,5:1036 - 5:1073,1,arjan
58:16,It’s a stabilisation issue.,CASSANDRA-12924,"It’s a stabilisation issue.
",,Architectural solution benefits and drawbacks,5:1776 - 5:1804,1,arjan
58:25,jjirsa,CASSANDRA-12924,jjirsa,,Comment,5:1809 - 5:1814,1,arjan
58:17,"I don’t strongly object, but let’s loop in some other people with vote…",CASSANDRA-12924," I don’t strongly object, but let’s loop in some other people with votes to see if they  do.
",,Architectural solution benefits and drawbacks,5:1816 - 5:1909,1,arjan
58:24,aleksey,CASSANDRA-12924,aleksey,,Comment,6:5 - 6:11,1,arjan
58:18,"I think it’s fne, as it’s a minor to minor upgrade, and presumably con…",CASSANDRA-12924," I think it’s fne, as it’s a minor to minor upgrade, and presumably contains no  breaking API changes that would afects metrics consumers on any level - but don’t have  time to invest into proving it. So count me in as +0.
",,Architectural solution benefits and drawbacks,6:13 - 6:236,1,arjan
58:23,JoshuaMcKenzie,CASSANDRA-12924,JoshuaMcKenzie,,Comment,6:241 - 6:254,1,arjan
58:19,"+0 from me as well w/this assumption, +1 if it’s known. In agreement w…",CASSANDRA-12924,"+0 from me as well w/this assumption, +1 if it’s known. In agreement w/ay on this one.
",,Architectural solution benefits and drawbacks,6:318 - 6:405,1,arjan
58:22,mck,CASSANDRA-12924,mck,,Comment,6:410 - 6:412,1,arjan
58:20,Good call. I’ve ran-through the [change list|http://example.com] and […,CASSANDRA-12924,"Good call. I’ve ran-through the [change list|http://example.com] and [code difs|https://github.com/dropwizard/me  from 3.1.0 to 3.1.5, checking for anything that must cause trouble.
Nothing stands out.
",,Architectural solution benefits and drawbacks,6:474 - 6:677,1,arjan
58:21,Public signature changes are:  - {{Slf4jReporter.Builder.prefxedWith(.…,CASSANDRA-12924,"Public signature changes are:  - {{Slf4jReporter.Builder.prefxedWith(..)}} added, and  - {{Slf4jReporter.LoggerProxy.isEnabled()}} added.
Noticeable behaviour changes:  - TCP connections are no longer re-used when sending the metrics,  - DNS retries can now happen, and  - {{metrics-jvm}}’s {{MemoryUsageGaugeSet}} has new metrics: max, used, committed,  init; for each memory pool.
",,Technology solution,6:678 - 6:1062,1,arjan
59:1,update slf4j dependency to 1.7.21,CASSANDRA-12996,update slf4j dependency to 1.7.21,,Technology solution,3:53 - 3:85,1,arjan
59:2,Cassandra 3.11.0 is about to be included in Fedora. There are some twe…,CASSANDRA-12996,"Cassandra 3.11.0 is about to be included in Fedora. There are some tweaks to the sources we need  to do in order to successfully build it. Cassandra depends on slf4j 1.7.7, but In Fedora we have  the latest upstream version 1.7.21 It was released some time ago on April 6 2016.",,Contextual constraints,3:105 - 3:381,1,arjan
59:3,I attached a  patch updating Cassandra sources to depend on the newer…,CASSANDRA-12996,I attached a  patch updating Cassandra sources to depend on the newer slf4j sources. The only actual change  is the number of parameters accepted by SubstituteLogger class. Please consider updating.,,Technology solution,3:383 - 3:580,1,arjan
59:68,spod,CASSANDRA-12996,spod,,Comment,3:782 - 3:785,1,arjan
59:4,It doesn’t sound like you intend to include all libraries that are par…,CASSANDRA-12996,"It doesn’t sound like you intend to include all libraries that are part of the  Cassandra release, as part of the Fedora package?",,"Architectural component behavior and structure
Assumptions",3:877 - 3:1005,2,arjan
59:5,"Are libs, such as slf4j and airline, handled  as separate packages?",CASSANDRA-12996,"Are libs, such as slf4j and airline, handled  as separate packages?",,"Architectural component behavior and structure
Assumptions",3:1007 - 3:1073,2,arjan
59:6,"In this case, are you asking to update all versions we use with the  c…",CASSANDRA-12996,"In this case, are you asking to update all versions we use with the  current releases from these packages?",,"Architectural component behavior and structure
Assumptions",3:1075 - 3:1180,2,arjan
59:67,trepik,CASSANDRA-12996,trepik,,Comment,3:1186 - 3:1191,1,arjan
59:7,We handle all the dependencies as separate packages in Fedora,CASSANDRA-12996,We handle all the dependencies as separate packages in Fedora,,Architectural component behavior and structure,3:1194 - 3:1254,1,arjan
59:8,We handle all the dependencies as separate packages in Fedora. Therefo…,CASSANDRA-12996,We handle all the dependencies as separate packages in Fedora. Therefore it would  be awesome,,Architectural solution benefits and drawbacks,3:1194 - 3:1286,1,arjan
59:9,if the latest cassandra would use the latest but stable versions of de…,CASSANDRA-12996," if the latest cassandra would use the latest but stable versions of dependencies.
",,Architectural component behavior and structure,3:1287 - 3:1370,1,arjan
59:10,So far I came across only these two to be incompatible,CASSANDRA-12996,So far I came across only these two to be incompatible,,Contextual constraints,4:1 - 4:54,1,arjan
59:12,We solve it by patching the cassan-  dra sources,CASSANDRA-12996, We solve it by patching the cassan-  dra sources,,Architectural component behavior and structure,4:56 - 4:104,1,arjan
59:13,but in the best case scenario we’d like to live without these patches…,CASSANDRA-12996,"but in the best case scenario we’d like to live without these patches and have  cassandra as close as possible to upstream.
",,"Architectural component behavior and structure
Architectural solution benefits and drawbacks",4:106 - 4:230,2,arjan
59:66,spod,CASSANDRA-12996,spod,,Comment,4:234 - 4:237,1,arjan
59:14,"If having Cassandra as ""close as possible to upstream"" is desired, why…",CASSANDRA-12996,"If having Cassandra as ""close as possible to upstream"" is desired, why not integrating  our ofcial RPM (see CASSANDRA-13433)?
",,Architectural component behavior and structure,4:240 - 4:365,1,arjan
59:65,trepik,CASSANDRA-12996,trepik,,Comment,4:370 - 4:375,1,arjan
59:15,Let’s assume we’ve integrated your ofcial RPM and a happy Fedora user…,CASSANDRA-12996,"Let’s assume we’ve integrated your ofcial RPM and a happy Fedora user installed  this RPM. What he got is cassandra but also many other jars in lib folder as dependencies  (slf4j, airline and more). But these jars could have already been comfortably sitting in the  system before the installation. What we want is to avoid duplicity and confusion.",,Architectural solution benefits and drawbacks,4:378 - 4:724,1,arjan
59:16,So we  package each jar as a separate package and make these depend on…,CASSANDRA-12996,"So we  package each jar as a separate package and make these depend one on each other.
So Yes as close as possible to upstream, BUT without bundling.",,Architectural component behavior and structure,4:726 - 4:875,1,arjan
59:64,snazy,CASSANDRA-12996,snazy,,Comment,4:881 - 4:885,1,arjan
59:17,I don’t get the point why C* _bundled_ libs must use the exact same  v…,CASSANDRA-12996,"I don’t get the point why C* _bundled_ libs must use the exact same  version as some distribution’s package for library X and how that would not confict with  other distributions like (to stick RH’s ones and not considering other distributions) CentOS  or RHEL across _all_ supported versions? Don’t get me wrong, but IMO this will lead to a  never ending story about patching a self-contained project because some distribution X or Y  or Z updated some package and in a not-overseeable list of permutations of library versions.
By the way, then you’re forcing users to upgrade to other major versions just because the  package maintainers decided to upgrade some library. I don’t see the value of this - except it  may comply with an IMO artifcial rule that each individual jar dependency needs to be in  a separate RPM. In practice, the opposite is actually true: it causes a lot of confusion and  pain to deal with these one-RPM-per-jar thing if you _need_ something from a potentially  non-standard repo.
",,Architectural solution benefits and drawbacks,4:899 - 4:1909,1,arjan
59:63,spod,CASSANDRA-12996,spod,,Comment,4:1913 - 4:1916,1,arjan
59:18,"Leaving the Fedora specifc discussion aside, we still should update to…",CASSANDRA-12996,"Leaving the Fedora specifc discussion aside, we still should update to the latest slf4j  version for 4.0 as part of CASSANDRA-13361.
",,"Architectural solution benefits and drawbacks
Technology solution",4:1919 - 4:2052,2,arjan
59:62,trepik,CASSANDRA-12996,trepik,,Comment,4:2332 - 4:2337,1,arjan
59:19,"I don’t think C* should follow any distributions,",CASSANDRA-12996," I don’t think C* should follow any distributions,",,"Architectural component behavior and structure
Architectural solution benefits and drawbacks
Assumptions",4:2339 - 4:2388,3,arjan
59:20,the thing I’m suggesting is updating  the trunk of C* or the 4.0 branc…,CASSANDRA-12996,the thing I’m suggesting is updating  the trunk of C* or the 4.0 branch.,,Architectural design configuration,4:2390 - 4:2461,1,arjan
59:21,"Following rather upstream, and updating to the latest  upstream releas…",CASSANDRA-12996,"Following rather upstream, and updating to the latest  upstream release is perfectly fne.",,"Architectural component behavior and structure
Architectural solution benefits and drawbacks",4:2463 - 4:2551,2,arjan
59:22,I mean if some Linux distribution has adopted newer  version of the li…,CASSANDRA-12996,"I mean if some Linux distribution has adopted newer  version of the library I guess it was for a reason. Most likely the newer version provides  some important fxes and new features improving the overall quality. I don’t see any point  in staying with the old versions.
",,"Architectural design configuration
Architectural solution benefits and drawbacks",4:2553 - 4:2823,2,arjan
59:61,snazy,CASSANDRA-12996,snazy,,Comment,4:2827 - 4:2831,1,arjan
59:23,I don’t object an update of slf4j in trunk.,CASSANDRA-12996,"I don’t object an update of slf4j in trunk.
",,Architectural solution benefits and drawbacks,4:2834 - 4:2878,1,arjan
59:24,Patch LGTM.,CASSANDRA-12996,"Patch LGTM.
",,Architectural solution benefits and drawbacks,4:2887 - 4:2899,1,arjan
59:25,In the past we already updated some libraries if necessary and if then…,CASSANDRA-12996,"In the past we already updated some libraries if necessary and if then in trunk. But not just  because it’s a newer version - that doesn’t justify a change in a stable branch IMO.
TBH, I would not just assume that a newer patch version just fxes issues - new issues  can be introduced and afect systems seriously.
",,Architectural solution benefits and drawbacks,4:2900 - 4:3215,1,arjan
59:60,trepik,CASSANDRA-12996,trepik,,Comment,4:3219 - 4:3224,1,arjan
59:26,"Agree that new version may introduce new issues, therefore you have th…",CASSANDRA-12996,"Agree that new version may introduce new issues, therefore you have the tests, to  check it out.
",,Architectural solution benefits and drawbacks,4:3227 - 4:3324,1,arjan
59:27,"Thanks [~spod] for the initiative, good work.",CASSANDRA-12996,"Thanks [~spod] for the initiative, good work.
",,Architectural solution benefits and drawbacks,4:3325 - 4:3371,1,arjan
59:59,snazy,CASSANDRA-12996,snazy,,Comment,8:1113 - 8:1117,1,arjan
59:30,"The ""trick"" was to add {{slf4j-api}} to {{<artifact:pom id=""build-deps…",CASSANDRA-12996,"The ""trick"" was to add {{slf4j-api}} to {{<artifact:pom id=""build-deps-pom-sources""}}.
",,Architectural component behavior and structure,8:1293 - 8:1380,1,arjan
59:58,jay.zhuang,CASSANDRA-12996,jay.zhuang,,Comment,8:1650 - 8:1659,1,arjan
59:28,But it’s better  to have the same version of the jar in the classpath.,CASSANDRA-12996,But it’s better  to have the same version of the jar in the classpath. ,,Architectural component behavior and structure,8:1821 - 8:1891,1,arjan
59:29,The change looks good to me.,CASSANDRA-12996,"The change looks good to me.
",,Architectural solution benefits and drawbacks,8:1892 - 8:1921,1,arjan
59:57,spod,CASSANDRA-12996,spod,,Comment,8:1926 - 8:1929,1,arjan
59:31,"Tbh I’d prefer not to add the  slf4j dependency to the build-deps-pom,",CASSANDRA-12996,"Tbh I’d prefer not to add the  slf4j dependency to the build-deps-pom,",,Architectural component behavior and structure,8:1984 - 8:2053,1,arjan
